date,market,period
2009-03-31,US,0.084999
2009-03-31,NL,0.063999
2009-04-01,GB,0.044999
2009-04-01,US,0.085
2009-04-01,NL,0.086
2009-04-02,GB,0.085999
2009-04-02,US,0.074
2009-04-02,NL,0.063999
2009-04-03,GB,0.063999
2009-04-03,US,0.109
2009-04-03,NL,0.064
2009-04-06,GB,0.077999
2009-04-06,US,0.088
2009-04-06,NL,0.064
2009-04-07,GB,0.067
2009-04-07,US,0.117999
2009-04-07,NL,0.07
2009-04-08,GB,0.043999
2009-04-08,US,0.094999
2009-04-08,NL,0.083999
2009-04-09,GB,0.083999
2009-04-09,US,0.065
2009-04-09,NL,0.126999
2009-04-14,GB,0.049999
2009-04-14,US,0.086
2009-04-14,NL,0.076
2009-04-15,GB,0.086999
2009-04-15,US,0.097999
2009-04-15,NL,0.064999
2009-04-16,GB,0.143
2009-04-16,US,0.117999
2009-04-16,NL,0.094999
2009-04-17,GB,0.198
2009-04-17,US,0.097999
2009-04-17,NL,0.112
2009-04-20,GB,0.099999
2009-04-20,US,0.12
2009-04-20,NL,0.123999
2009-04-21,GB,0.174
2009-04-21,US,0.105999
2009-04-21,NL,0.059999
2009-04-22,GB,0.19
2009-04-22,US,0.099
2009-04-22,NL,0.052
2009-04-23,GB,0.063
2009-04-23,US,0.105999
2009-04-23,NL,0.061999
2009-04-24,GB,0.090999
2009-04-24,US,0.097999
2009-04-24,NL,0.067999
2009-04-27,GB,0.215999
2009-04-27,US,0.117
2009-04-27,NL,0.059999
2009-04-28,GB,0.160999
2009-04-28,US,0.137
2009-04-28,NL,0.070999
2009-04-29,GB,0.207
2009-04-29,US,0.095
2009-04-29,NL,0.089999
2009-04-30,GB,0.158
2009-04-30,US,0.109
2009-04-30,NL,0.134999
2009-05-05,GB,0.18
2009-05-05,US,0.162
2009-05-05,NL,0.112
2009-05-06,GB,0.121999
2009-05-06,US,0.109
2009-05-06,NL,0.081999
2009-05-07,GB,0.134999
2009-05-07,US,0.117
2009-05-07,NL,0.092
2009-05-08,GB,0.1
2009-05-08,US,0.115999
2009-05-08,NL,0.079999
2009-05-11,GB,0.171
2009-05-11,US,0.14
2009-05-11,NL,0.083
2009-05-12,GB,0.155
2009-05-12,US,0.138
2009-05-12,NL,0.072
2009-05-13,GB,0.133999
2009-05-13,US,0.119
2009-05-13,NL,0.079
2009-05-14,GB,0.141
2009-05-14,US,0.115
2009-05-14,NL,0.098
2009-05-15,GB,0.120999
2009-05-15,US,0.105999
2009-05-15,NL,0.079999
2009-05-18,GB,0.196
2009-05-18,US,0.127999
2009-05-18,NL,0.117999
2009-05-19,GB,0.123
2009-05-19,US,0.119999
2009-05-19,NL,0.08
2009-05-20,GB,0.172
2009-05-20,US,0.107
2009-05-20,NL,0.104
2009-05-21,GB,0.105999
2009-05-21,US,0.085999
2009-05-21,NL,0.15
2009-05-22,GB,0.122999
2009-05-22,US,0.084999
2009-05-22,NL,0.067
2009-05-26,GB,0.075999
2009-05-26,US,0.107
2009-05-26,NL,0.063999
2009-05-27,GB,0.114
2009-05-27,US,0.105999
2009-05-27,NL,0.063
2009-05-28,GB,0.122
2009-05-28,US,0.107
2009-05-28,NL,0.066
2009-05-29,GB,0.116999
2009-05-29,US,0.086
2009-05-29,NL,0.074
2009-06-01,GB,0.224
2009-06-01,US,0.103999
2009-06-01,NL,0.191
2009-06-02,GB,0.197
2009-06-02,US,0.098
2009-06-02,NL,0.1
2009-06-03,GB,0.195
2009-06-03,US,0.128
2009-06-03,NL,0.097
2009-06-04,GB,0.204999
2009-06-04,US,0.117999
2009-06-04,NL,0.108999
2009-06-05,GB,0.105
2009-06-05,US,0.097999
2009-06-05,NL,0.120999
2009-06-08,GB,0.152
2009-06-08,US,0.097
2009-06-08,NL,0.091
2009-06-09,GB,0.129999
2009-06-09,US,0.109
2009-06-09,NL,0.097
2009-06-10,GB,0.194
2009-06-10,US,0.083999
2009-06-10,NL,0.218999
2009-06-11,GB,0.188
2009-06-11,US,0.097999
2009-06-11,NL,0.071999
2009-06-12,GB,0.231
2009-06-12,US,0.142
2009-06-12,NL,0.109999
2009-06-15,GB,0.14
2009-06-15,US,0.093999
2009-06-15,NL,0.092999
2009-06-16,GB,0.188999
2009-06-16,US,0.118
2009-06-16,NL,0.107
2009-06-17,GB,0.132
2009-06-17,US,0.032999
2009-06-17,NL,0.068999
2009-06-18,GB,0.18
2009-06-18,US,0.03
2009-06-18,NL,0.07
2009-06-19,GB,0.171
2009-06-19,US,0.052999
2009-06-19,NL,0.116999
2009-06-22,GB,0.203999
2009-06-22,US,0.075
2009-06-22,NL,0.1
2009-06-23,GB,0.151999
2009-06-23,US,0.104
2009-06-23,NL,0.106
2009-06-24,GB,0.226999
2009-06-24,US,0.08
2009-06-24,NL,0.11
2009-06-25,GB,0.188999
2009-06-25,US,0.076
2009-06-25,NL,0.082999
2009-06-26,GB,0.161
2009-06-26,US,0.038
2009-06-26,NL,0.07
2009-06-29,GB,0.180999
2009-06-29,US,0.13
2009-06-29,NL,0.193
2009-06-30,GB,0.176999
2009-06-30,US,0.109999
2009-06-30,NL,0.145999
2009-07-01,GB,0.123999
2009-07-01,US,0.041999
2009-07-01,NL,0.108
2009-07-02,GB,0.15
2009-07-02,US,0.183
2009-07-02,NL,0.117999
2009-07-06,GB,0.149999
2009-07-06,US,0.151
2009-07-06,NL,0.108999
2009-07-07,GB,0.144
2009-07-07,US,0.052999
2009-07-07,NL,0.070999
2009-07-08,GB,0.117999
2009-07-08,US,0.021999
2009-07-08,NL,0.067999
2009-07-09,GB,0.104
2009-07-09,US,0.04
2009-07-09,NL,0.07
2009-07-10,GB,0.118
2009-07-10,US,0.032
2009-07-10,NL,0.065999
2009-07-13,GB,0.150999
2009-07-13,US,0.053999
2009-07-13,NL,0.063
2009-07-14,GB,0.120999
2009-07-14,US,0.097999
2009-07-14,NL,0.065
2009-07-15,GB,0.204
2009-07-15,US,0.129
2009-07-15,NL,0.084
2009-07-16,GB,0.123999
2009-07-16,US,0.129999
2009-07-16,NL,0.063999
2009-07-17,GB,0.172
2009-07-17,US,0.138
2009-07-17,NL,0.103
2009-07-20,GB,0.179999
2009-07-20,US,0.126999
2009-07-20,NL,0.14
2009-07-21,GB,0.155999
2009-07-21,US,0.078
2009-07-21,NL,0.098
2009-07-22,GB,0.160999
2009-07-22,US,0.059
2009-07-22,NL,0.113999
2009-07-23,GB,0.097
2009-07-23,US,0.053
2009-07-23,NL,0.135999
2009-07-24,GB,0.13
2009-07-24,US,0.049999
2009-07-24,NL,0.079
2009-07-27,GB,0.131
2009-07-27,US,0.044
2009-07-27,NL,0.106999
2009-07-28,GB,0.167999
2009-07-28,US,0.075
2009-07-28,NL,0.124999
2009-07-29,GB,0.148
2009-07-29,US,0.088
2009-07-29,NL,0.078
2009-07-30,GB,0.16
2009-07-30,US,0.086
2009-07-30,NL,0.123999
2009-07-31,GB,0.167
2009-07-31,US,0.038
2009-07-31,NL,0.066
2009-08-03,GB,0.128
2009-08-03,US,0.07
2009-08-03,NL,0.064
2009-08-04,GB,0.077999
2009-08-04,US,0.059
2009-08-04,NL,0.061999
2009-08-05,GB,0.204999
2009-08-05,US,0.075
2009-08-05,NL,0.065
2009-08-06,GB,0.148999
2009-08-06,US,0.086
2009-08-06,NL,0.065999
2009-08-07,GB,0.123
2009-08-07,US,0.068999
2009-08-07,NL,0.06
2009-08-10,GB,0.184
2009-08-10,US,0.076999
2009-08-10,NL,0.067999
2009-08-11,GB,0.172999
2009-08-11,US,0.067
2009-08-11,NL,0.076999
2009-08-12,GB,0.142
2009-08-12,US,0.086
2009-08-12,NL,0.079
2009-08-13,GB,0.140999
2009-08-13,US,0.030999
2009-08-13,NL,0.074
2009-08-14,GB,0.063999
2009-08-14,US,0.075
2009-08-14,NL,0.062
2009-08-17,GB,0.086
2009-08-17,US,0.085999
2009-08-17,NL,0.057
2009-08-18,GB,0.105
2009-08-18,US,0.13
2009-08-18,NL,0.064999
2009-08-19,GB,0.088
2009-08-19,US,0.108999
2009-08-19,NL,0.053999
2009-08-20,GB,0.114
2009-08-20,US,0.053999
2009-08-20,NL,0.05
2009-08-21,GB,0.141
2009-08-21,US,0.099
2009-08-21,NL,0.049
2009-08-24,GB,0.204999
2009-08-24,US,0.1245
2009-08-24,NL,0.048
2009-08-25,GB,0.097999
2009-08-25,US,0.117999
2009-08-25,NL,0.053
2009-08-26,GB,0.111
2009-08-26,US,0.131999
2009-08-26,NL,0.054999
2009-08-27,GB,0.105999
2009-08-27,US,0.097
2009-08-27,NL,0.053999
2009-08-28,GB,0.114
2009-08-28,US,0.105999
2009-08-28,NL,0.05
2009-09-01,GB,0.151
2009-09-01,US,0.086
2009-09-01,NL,0.042999
2009-09-02,GB,0.174
2009-09-02,US,0.123999
2009-09-02,NL,0.051
2009-09-03,GB,0.108999
2009-09-03,US,0.178
2009-09-03,NL,0.055
2009-09-04,GB,0.162
2009-09-04,US,0.118
2009-09-04,NL,0.057999
2009-09-08,GB,0.211999
2009-09-08,US,0.064
2009-09-08,NL,0.067
2009-09-09,GB,0.215999
2009-09-09,US,0.135
2009-09-09,NL,0.081
2009-09-10,GB,0.181
2009-09-10,US,0.064999
2009-09-10,NL,0.071999
2009-09-11,GB,0.064
2009-09-11,US,0.117999
2009-09-11,NL,0.065999
2009-09-14,GB,0.043999
2009-09-14,US,0.119999
2009-09-14,NL,0.056
2009-09-15,GB,0.053
2009-09-15,US,0.085999
2009-09-15,NL,0.052999
2009-09-16,GB,0.052
2009-09-16,US,0.137999
2009-09-16,NL,0.071
2009-09-17,GB,0.130999
2009-09-17,US,0.134
2009-09-17,NL,0.082999
2009-09-18,GB,0.046
2009-09-18,US,0.044
2009-09-18,NL,0.084
2009-09-21,GB,0.236
2009-09-21,US,0.107
2009-09-21,NL,0.092999
2009-09-22,GB,0.214999
2009-09-22,US,0.079999
2009-09-22,NL,0.088
2009-09-23,GB,0.215
2009-09-23,US,0.075999
2009-09-23,NL,0.086999
2009-09-24,GB,0.103
2009-09-24,US,0.063999
2009-09-24,NL,0.082999
2009-09-25,GB,0.082
2009-09-25,US,0.074999
2009-09-25,NL,0.066999
2009-09-28,GB,0.163999
2009-09-28,US,0.087999
2009-09-28,NL,0.074999
2009-09-29,GB,0.128
2009-09-29,US,0.094
2009-09-29,NL,0.064999
2009-09-30,GB,0.088
2009-09-30,US,0.053
2009-09-30,NL,0.045
2009-10-01,GB,0.072999
2009-10-01,US,0.075
2009-10-01,NL,0.027
2009-10-02,GB,0.075
2009-10-02,US,0.065999
2009-10-02,NL,0.041
2009-10-05,GB,0.068999
2009-10-05,US,0.085
2009-10-05,NL,0.032
2009-10-06,GB,0.063
2009-10-06,US,0.075999
2009-10-06,NL,0.041999
2009-10-07,GB,0.047
2009-10-07,US,0.087
2009-10-07,NL,0.031
2009-10-08,GB,0.045
2009-10-08,US,0.0905
2009-10-08,NL,0.035999
2009-10-09,GB,0.068
2009-10-09,US,0.032
2009-10-09,NL,0.036
2009-10-12,GB,0.204999
2009-10-12,US,0.088999
2009-10-12,NL,0.096
2009-10-13,GB,0.078
2009-10-13,US,0.086999
2009-10-13,NL,0.039
2009-10-14,GB,0.063
2009-10-14,US,0.085999
2009-10-14,NL,0.043
2009-10-15,GB,0.076999
2009-10-15,US,0.106
2009-10-15,NL,0.043999
2009-10-16,GB,0.075
2009-10-16,US,0.054
2009-10-16,NL,0.129999
2009-10-19,GB,0.069999
2009-10-19,US,0.096999
2009-10-19,NL,0.052
2009-10-20,GB,0.065999
2009-10-20,US,0.053999
2009-10-20,NL,0.048
2009-10-21,GB,0.105999
2009-10-21,US,0.064999
2009-10-21,NL,0.044
2009-10-22,GB,0.051
2009-10-22,US,0.065
2009-10-22,NL,0.028999
2009-10-23,GB,0.050999
2009-10-23,US,0.052
2009-10-23,NL,0.036
2009-10-26,GB,0.042
2009-10-26,US,0.053999
2009-10-26,NL,0.025999
2009-10-27,GB,0.046
2009-10-27,US,0.064
2009-10-27,NL,0.034
2009-10-28,GB,0.071
2009-10-28,US,0.046999
2009-10-28,NL,0.028999
2009-10-29,GB,0.063999
2009-10-29,US,0.065
2009-10-29,NL,0.035999
2009-10-30,GB,0.042999
2009-10-30,US,0.021
2009-10-30,NL,0.032
2009-11-02,GB,0.044
2009-11-02,US,0.054999
2009-11-02,NL,0.031
2009-11-03,GB,0.056
2009-11-03,US,0.052999
2009-11-03,NL,0.023999
2009-11-04,GB,0.065
2009-11-04,US,0.035999
2009-11-04,NL,0.028999
2009-11-05,GB,0.084
2009-11-05,US,0.046
2009-11-05,NL,0.028999
2009-11-06,GB,0.064999
2009-11-06,US,0.042999
2009-11-06,NL,0.034
2009-11-09,GB,0.208999
2009-11-09,US,0.052999
2009-11-09,NL,0.042999
2009-11-10,GB,0.138999
2009-11-10,US,0.064
2009-11-10,NL,0.045
2009-11-11,GB,0.082
2009-11-11,US,0.035999
2009-11-11,NL,0.036999
2009-11-12,GB,0.064999
2009-11-12,US,0.042999
2009-11-12,NL,0.028999
2009-11-13,GB,0.071
2009-11-13,US,0.035
2009-11-13,NL,0.041999
2009-11-16,GB,0.118
2009-11-16,US,0.083999
2009-11-16,NL,0.054
2009-11-17,GB,0.119
2009-11-17,US,0.065999
2009-11-17,NL,0.054
2009-11-18,GB,0.104999
2009-11-18,US,0.098
2009-11-18,NL,0.049
2009-11-19,GB,0.093
2009-11-19,US,0.072999
2009-11-19,NL,0.046999
2009-11-20,GB,0.109
2009-11-20,US,0.032
2009-11-20,NL,0.049999
2009-11-23,GB,0.112
2009-11-23,US,0.032
2009-11-23,NL,0.064999
2009-11-24,GB,0.068999
2009-11-24,US,0.042999
2009-11-24,NL,0.046999
2009-11-25,GB,0.076
2009-11-25,US,0.053999
2009-11-25,NL,0.053
2009-11-27,GB,0.083999
2009-11-27,US,0.04
2009-11-27,NL,0.028999
2009-11-30,GB,0.105999
2009-11-30,US,0.064999
2009-11-30,NL,0.040999
2009-12-01,GB,0.094999
2009-12-01,US,0.064
2009-12-01,NL,0.052
2009-12-02,GB,0.109999
2009-12-02,US,0.074
2009-12-02,NL,0.065999
2009-12-03,GB,0.084
2009-12-03,US,0.052
2009-12-03,NL,0.036999
2009-12-04,GB,0.048
2009-12-04,US,0.042999
2009-12-04,NL,0.038
2009-12-07,GB,0.081
2009-12-07,US,0.057
2009-12-07,NL,0.044999
2009-12-08,GB,0.084
2009-12-08,US,0.051
2009-12-08,NL,0.041999
2009-12-09,GB,0.060999
2009-12-09,US,0.053
2009-12-09,NL,0.034
2009-12-10,GB,0.083999
2009-12-10,US,0.08
2009-12-10,NL,0.045999
2009-12-11,GB,0.076999
2009-12-11,US,0.075
2009-12-11,NL,0.050999
2009-12-14,GB,0.094
2009-12-14,US,0.060999
2009-12-14,NL,0.054999
2009-12-15,GB,0.122
2009-12-15,US,0.031999
2009-12-15,NL,0.054
2009-12-16,GB,0.131
2009-12-16,US,0.070999
2009-12-16,NL,0.083
2009-12-17,GB,0.159
2009-12-17,US,0.053999
2009-12-17,NL,0.067999
2009-12-18,GB,0.0905
2009-12-18,US,0.042
2009-12-18,NL,0.055999
2009-12-21,GB,0.193
2009-12-21,US,0.074
2009-12-21,NL,0.067
2009-12-22,GB,0.145
2009-12-22,US,0.055
2009-12-22,NL,0.083
2009-12-23,GB,0.238
2009-12-23,US,0.086999
2009-12-23,NL,0.096
2009-12-24,GB,0.553999
2009-12-24,US,0.145
2009-12-24,NL,0.826
2009-12-29,GB,0.431
2009-12-29,US,0.064
2009-12-29,NL,0.26
2009-12-30,GB,0.306
2009-12-30,US,0.063
2009-12-30,NL,0.114499
2009-12-31,GB,0.816999
2009-12-31,US,0.159999
2009-12-31,NL,0.348999
2010-01-04,GB,0.177499
2010-01-04,US,0.065
2010-01-04,NL,0.082
2010-01-05,GB,0.194
2010-01-05,US,0.107999
2010-01-05,NL,0.105999
2010-01-06,GB,0.161999
2010-01-06,US,0.057999
2010-01-06,NL,0.064999
2010-01-07,GB,0.159
2010-01-07,US,0.03
2010-01-07,NL,0.075
2010-01-08,GB,0.172999
2010-01-08,US,0.038
2010-01-08,NL,0.096
2010-01-11,GB,0.222
2010-01-11,US,0.029999
2010-01-11,NL,0.069999
2010-01-12,GB,0.216999
2010-01-12,US,0.064999
2010-01-12,NL,0.06
2010-01-13,GB,0.205999
2010-01-13,US,0.034
2010-01-13,NL,0.071
2010-01-14,GB,0.224
2010-01-14,US,0.093999
2010-01-14,NL,0.104999
2010-01-15,GB,0.195
2010-01-15,US,0.056
2010-01-15,NL,0.058
2010-01-19,GB,0.189
2010-01-19,US,0.141
2010-01-19,NL,0.071999
2010-01-20,GB,0.134999
2010-01-20,US,0.056
2010-01-20,NL,0.041999
2010-01-21,GB,0.16
2010-01-21,US,0.04
2010-01-21,NL,0.032999
2010-01-22,GB,0.143
2010-01-22,US,0.035999
2010-01-22,NL,0.044
2010-01-25,GB,0.146499
2010-01-25,US,0.0355
2010-01-25,NL,0.039
2010-01-26,GB,0.141
2010-01-26,US,0.049
2010-01-26,NL,0.06
2010-01-27,GB,0.130999
2010-01-27,US,0.038
2010-01-27,NL,0.056999
2010-01-28,GB,0.107
2010-01-28,US,0.037999
2010-01-28,NL,0.045999
2010-01-29,GB,0.098
2010-01-29,US,0.041
2010-01-29,NL,0.042
2010-02-01,GB,0.126
2010-02-01,US,0.096
2010-02-01,NL,0.071
2010-02-02,GB,0.097999
2010-02-02,US,0.096999
2010-02-02,NL,0.063
2010-02-03,GB,0.128999
2010-02-03,US,0.118999
2010-02-03,NL,0.041
2010-02-04,GB,0.094
2010-02-04,US,0.084
2010-02-04,NL,0.053999
2010-02-05,GB,0.064
2010-02-05,US,0.064
2010-02-05,NL,0.034
2010-02-08,GB,0.082999
2010-02-08,US,0.076999
2010-02-08,NL,0.043
2010-02-09,GB,0.106999
2010-02-09,US,0.076999
2010-02-09,NL,0.055999
2010-02-10,GB,0.085
2010-02-10,US,0.046999
2010-02-10,NL,0.038
2010-02-11,GB,0.065
2010-02-11,US,0.049999
2010-02-11,NL,0.061999
2010-02-12,GB,0.068
2010-02-12,US,0.055
2010-02-12,NL,0.048
2010-02-16,GB,0.108999
2010-02-16,US,0.064999
2010-02-16,NL,0.073999
2010-02-17,GB,0.134999
2010-02-17,US,0.042
2010-02-17,NL,0.069999
2010-02-18,GB,0.107
2010-02-18,US,0.023999
2010-02-18,NL,0.088
2010-02-19,GB,0.128999
2010-02-19,US,0.117
2010-02-19,NL,0.085999
2010-02-22,GB,0.157999
2010-02-22,US,0.148
2010-02-22,NL,0.079999
2010-02-23,GB,0.128999
2010-02-23,US,0.065
2010-02-23,NL,0.052
2010-02-24,GB,0.087999
2010-02-24,US,0.023999
2010-02-24,NL,0.045999
2010-02-25,GB,0.092999
2010-02-25,US,0.032
2010-02-25,NL,0.04
2010-02-26,GB,0.086
2010-02-26,US,0.021999
2010-02-26,NL,0.039999
2010-03-01,GB,0.119999
2010-03-01,US,0.16
2010-03-01,NL,0.073
2010-03-02,GB,0.100999
2010-03-02,US,0.175999
2010-03-02,NL,0.085
2010-03-03,GB,0.136
2010-03-03,US,0.16
2010-03-03,NL,0.065999
2010-03-04,GB,0.106999
2010-03-04,US,0.039
2010-03-04,NL,0.035
2010-03-05,GB,0.133
2010-03-05,US,0.052
2010-03-05,NL,0.043999
2010-03-08,GB,0.199
2010-03-08,US,0.032999
2010-03-08,NL,0.056999
2010-03-09,GB,0.120999
2010-03-09,US,0.023999
2010-03-09,NL,0.073999
2010-03-10,GB,0.2
2010-03-10,US,0.022999
2010-03-10,NL,0.067999
2010-03-11,GB,0.214999
2010-03-11,US,0.028999
2010-03-11,NL,0.068
2010-03-12,GB,0.152999
2010-03-12,US,0.063999
2010-03-12,NL,0.074999
2010-03-15,GB,0.208
2010-03-15,US,0.136
2010-03-15,NL,0.060999
2010-03-16,GB,0.185
2010-03-16,US,0.128
2010-03-16,NL,0.086
2010-03-17,GB,0.268
2010-03-17,US,0.083999
2010-03-17,NL,0.084999
2010-03-18,GB,0.267999
2010-03-18,US,0.142
2010-03-18,NL,0.086999
2010-03-19,GB,0.201
2010-03-19,US,0.024
2010-03-19,NL,0.06
2010-03-22,GB,0.161999
2010-03-22,US,0.119
2010-03-22,NL,0.048
2010-03-23,GB,0.124999
2010-03-23,US,0.086
2010-03-23,NL,0.035999
2010-03-24,GB,0.108999
2010-03-24,US,0.044
2010-03-24,NL,0.03
2010-03-25,GB,0.151
2010-03-25,US,0.023999
2010-03-25,NL,0.042999
