date,market,period
2016-04-05,GB,0.111
2016-04-05,US,0.04
2016-04-05,NL,0.057
2016-04-06,GB,0.107
2016-04-06,US,0.037999
2016-04-06,NL,0.049999
2016-04-07,GB,0.101
2016-04-07,US,0.040999
2016-04-07,NL,0.05
2016-04-08,GB,0.119999
2016-04-08,US,0.04
2016-04-08,NL,0.055
2016-04-11,GB,0.109999
2016-04-11,US,0.04
2016-04-11,NL,0.06
2016-04-12,GB,0.091
2016-04-12,US,0.030999
2016-04-12,NL,0.044
2016-04-13,GB,0.12
2016-04-13,US,0.040999
2016-04-13,NL,0.059999
2016-04-14,GB,0.116
2016-04-14,US,0.048999
2016-04-14,NL,0.059999
2016-04-15,GB,0.12
2016-04-15,US,0.051
2016-04-15,NL,0.069999
2016-04-18,GB,0.108999
2016-04-18,US,0.041
2016-04-18,NL,0.061
2016-04-19,GB,0.12
2016-04-19,US,0.04
2016-04-19,NL,0.06
2016-04-20,GB,0.128999
2016-04-20,US,0.039999
2016-04-20,NL,0.069999
2016-04-21,GB,0.08
2016-04-21,US,0.029
2016-04-21,NL,0.04
2016-04-22,GB,0.121
2016-04-22,US,0.030999
2016-04-22,NL,0.06
2016-04-25,GB,0.1
2016-04-25,US,0.034999
2016-04-25,NL,0.05
2016-04-26,GB,0.099
2016-04-26,US,0.04
2016-04-26,NL,0.05
2016-04-27,GB,0.129999
2016-04-27,US,0.039999
2016-04-27,NL,0.06
2016-04-28,GB,0.105999
2016-04-28,US,0.039999
2016-04-28,NL,0.05
2016-04-29,GB,0.092999
2016-04-29,US,0.03
2016-04-29,NL,0.049
2016-05-03,GB,0.108
2016-05-03,US,0.043999
2016-05-03,NL,0.058999
2016-05-04,GB,0.09
2016-05-04,US,0.038999
2016-05-04,NL,0.049999
2016-05-05,GB,0.091
2016-05-05,US,0.031999
2016-05-05,NL,0.041999
2016-05-06,GB,0.080999
2016-05-06,US,0.031
2016-05-06,NL,0.04
2016-05-09,GB,0.114
2016-05-09,US,0.04
2016-05-09,NL,0.052
2016-05-10,GB,0.111
2016-05-10,US,0.04
2016-05-10,NL,0.05
2016-05-11,GB,0.119999
2016-05-11,US,0.039
2016-05-11,NL,0.05
2016-05-12,GB,0.119999
2016-05-12,US,0.03
2016-05-12,NL,0.054
2016-05-13,GB,0.09
2016-05-13,US,0.03
2016-05-13,NL,0.039999
2016-05-16,GB,0.14
2016-05-16,US,0.0435
2016-05-16,NL,0.069999
2016-05-17,GB,0.104
2016-05-17,US,0.03
2016-05-17,NL,0.048999
2016-05-18,GB,0.11
2016-05-18,US,0.039999
2016-05-18,NL,0.050999
2016-05-19,GB,0.100999
2016-05-19,US,0.029
2016-05-19,NL,0.04
2016-05-20,GB,0.097
2016-05-20,US,0.04
2016-05-20,NL,0.05
2016-05-23,GB,0.101999
2016-05-23,US,0.04
2016-05-23,NL,0.049999
2016-05-24,GB,0.121
2016-05-24,US,0.046999
2016-05-24,NL,0.049999
2016-05-25,GB,0.12
2016-05-25,US,0.044
2016-05-25,NL,0.05
2016-05-26,GB,0.12
2016-05-26,US,0.04
2016-05-26,NL,0.049999
2016-05-27,GB,0.13
2016-05-27,US,0.049
2016-05-27,NL,0.06
2016-05-31,GB,0.128999
2016-05-31,US,0.04
2016-05-31,NL,0.0545
2016-06-01,GB,0.11
2016-06-01,US,0.039999
2016-06-01,NL,0.060999
2016-06-02,GB,0.109
2016-06-02,US,0.038999
2016-06-02,NL,0.049999
2016-06-03,GB,0.093
2016-06-03,US,0.039
2016-06-03,NL,0.048
2016-06-06,GB,0.13
2016-06-06,US,0.05
2016-06-06,NL,0.069999
2016-06-07,GB,0.14
2016-06-07,US,0.051
2016-06-07,NL,0.069999
2016-06-08,GB,0.159
2016-06-08,US,0.039999
2016-06-08,NL,0.065999
2016-06-09,GB,0.149999
2016-06-09,US,0.041
2016-06-09,NL,0.059999
2016-06-10,GB,0.112
2016-06-10,US,0.04
2016-06-10,NL,0.050999
2016-06-13,GB,0.08
2016-06-13,US,0.03
2016-06-13,NL,0.049999
2016-06-14,GB,0.089
2016-06-14,US,0.030999
2016-06-14,NL,0.04
2016-06-15,GB,0.121
2016-06-15,US,0.031
2016-06-15,NL,0.049
2016-06-16,GB,0.105999
2016-06-16,US,0.035
2016-06-16,NL,0.040999
2016-06-17,GB,0.09
2016-06-17,US,0.036999
2016-06-17,NL,0.046999
2016-06-20,GB,0.099
2016-06-20,US,0.04
2016-06-20,NL,0.05
2016-06-21,GB,0.094999
2016-06-21,US,0.031
2016-06-21,NL,0.045
2016-06-22,GB,0.08
2016-06-22,US,0.031
2016-06-22,NL,0.04
2016-06-23,GB,0.064
2016-06-23,US,0.03
2016-06-23,NL,0.031
2016-06-24,GB,0.071999
2016-06-24,US,0.02
2016-06-24,NL,0.030999
2016-06-27,GB,0.069999
2016-06-27,US,0.021
2016-06-27,NL,0.033
2016-06-28,GB,0.1
2016-06-28,US,0.039999
2016-06-28,NL,0.040999
2016-06-29,GB,0.091
2016-06-29,US,0.04
2016-06-29,NL,0.04
2016-06-30,GB,0.091
2016-06-30,US,0.03
2016-06-30,NL,0.04
2016-07-01,GB,0.1
2016-07-01,US,0.040001
2016-07-01,NL,0.049999
2016-07-05,GB,0.078
2016-07-05,US,0.039999
2016-07-05,NL,0.045
