,date,market1,market2,lag
1180,2015-10-27,NL,US,14000
1182,2015-10-28,US,GB,-3000
1183,2015-10-28,GB,US,3000
1184,2015-10-28,NL,GB,-51625
1185,2015-10-28,GB,NL,51625
1186,2015-10-28,NL,US,-17000
1187,2015-10-28,US,NL,17000
1188,2015-10-30,US,GB,-41000
1189,2015-10-30,GB,US,41000
1190,2015-10-30,NL,GB,500
1191,2015-10-30,GB,NL,-500
1193,2015-10-30,US,NL,-2000
1192,2015-10-30,NL,US,2000
1194,2015-11-02,US,GB,24750
1195,2015-11-02,GB,US,-24750
1196,2015-11-02,NL,GB,250
1197,2015-11-02,GB,NL,-250
1198,2015-11-02,NL,US,-27000
1199,2015-11-02,US,NL,27000
1200,2015-11-03,US,GB,-4000
1201,2015-11-03,GB,US,4000
1202,2015-11-03,NL,GB,-11375
1204,2015-11-03,NL,US,12000
1205,2015-11-03,US,NL,-12000
1203,2015-11-03,GB,NL,11375
1206,2015-11-04,US,GB,18000
1207,2015-11-04,GB,US,-18000
1208,2015-11-04,NL,GB,-9500
1209,2015-11-04,GB,NL,9500
1210,2015-11-04,NL,US,3000
1211,2015-11-04,US,NL,-3000
1217,2015-11-05,US,NL,28063
1216,2015-11-05,NL,US,-28063
1213,2015-11-05,GB,US,-28500
1214,2015-11-05,NL,GB,5500
1212,2015-11-05,US,GB,28500
1215,2015-11-05,GB,NL,-5500
1219,2015-11-06,GB,US,-7000
1220,2015-11-06,NL,GB,2500
1221,2015-11-06,GB,NL,-2500
1222,2015-11-06,NL,US,14250
1223,2015-11-06,US,NL,-14250
1218,2015-11-06,US,GB,7000
1224,2015-11-09,US,GB,4000
1225,2015-11-09,GB,US,-4000
1227,2015-11-09,GB,NL,-53000
1228,2015-11-09,NL,US,5500
1229,2015-11-09,US,NL,-5500
1226,2015-11-09,NL,GB,53000
1234,2015-11-10,NL,US,-3000
1231,2015-11-10,GB,US,-3000
1232,2015-11-10,NL,GB,-10000
1233,2015-11-10,GB,NL,10000
1235,2015-11-10,US,NL,3000
1230,2015-11-10,US,GB,3000
1236,2015-11-11,US,GB,-17000
1237,2015-11-11,GB,US,17000
1238,2015-11-11,NL,GB,-12500
1239,2015-11-11,GB,NL,12500
1240,2015-11-11,NL,US,-22750
1241,2015-11-11,US,NL,22750
1242,2015-11-13,US,GB,-21750
1244,2015-11-13,NL,GB,2000
1245,2015-11-13,GB,NL,-2000
1246,2015-11-13,NL,US,-2500
1247,2015-11-13,US,NL,2500
1243,2015-11-13,GB,US,21750
1253,2015-11-16,US,NL,4597
1249,2015-11-16,GB,US,-18000
1250,2015-11-16,NL,GB,5000
1248,2015-11-16,US,GB,18000
1251,2015-11-16,GB,NL,-5000
1252,2015-11-16,NL,US,-4597
1255,2015-11-18,GB,US,-19000
1256,2015-11-18,NL,GB,-32
1257,2015-11-18,GB,NL,32
1258,2015-11-18,NL,US,-6000
1259,2015-11-18,US,NL,6000
1254,2015-11-18,US,GB,19000
1265,2015-11-19,US,NL,-14500
1264,2015-11-19,NL,US,14500
1263,2015-11-19,GB,NL,2000
1261,2015-11-19,GB,US,12500
1260,2015-11-19,US,GB,-12500
1262,2015-11-19,NL,GB,-2000
1266,2015-11-20,US,GB,34375
1268,2015-11-20,NL,GB,40875
1269,2015-11-20,GB,NL,-40875
1270,2015-11-20,NL,US,-5000
1271,2015-11-20,US,NL,5000
1267,2015-11-20,GB,US,-34375
1272,2015-11-23,US,GB,-18000
1273,2015-11-23,GB,US,18000
1274,2015-11-23,NL,GB,16000
1275,2015-11-23,GB,NL,-16000
1277,2015-11-23,US,NL,-14000
1276,2015-11-23,NL,US,14000
1279,2015-11-24,GB,US,-10000
1280,2015-11-24,NL,GB,11000
1281,2015-11-24,GB,NL,-11000
1282,2015-11-24,NL,US,-9000
1283,2015-11-24,US,NL,9000
1278,2015-11-24,US,GB,10000
1287,2015-11-25,GB,NL,-500
1284,2015-11-25,US,GB,-7000
1285,2015-11-25,GB,US,7000
1288,2015-11-25,NL,US,-1875
1289,2015-11-25,US,NL,1875
1286,2015-11-25,NL,GB,500
1290,2015-11-27,US,GB,-5500
1291,2015-11-27,GB,US,5500
1292,2015-11-27,NL,GB,-16000
1293,2015-11-27,GB,NL,16000
1294,2015-11-27,NL,US,-6250
1295,2015-11-27,US,NL,6250
1300,2015-12-01,NL,US,8500
1301,2015-12-01,US,NL,-8500
1296,2015-12-01,US,GB,0
1299,2015-12-01,GB,NL,10000
1298,2015-12-01,NL,GB,-10000
1297,2015-12-01,GB,US,0
1303,2015-12-02,GB,US,0
1307,2015-12-02,US,NL,0
1302,2015-12-02,US,GB,0
1305,2015-12-02,GB,NL,16000
1304,2015-12-02,NL,GB,-16000
1306,2015-12-02,NL,US,0
1308,2015-12-07,US,GB,0
1309,2015-12-07,GB,US,0
1311,2015-12-07,GB,NL,0
1312,2015-12-07,NL,US,0
1313,2015-12-07,US,NL,0
1310,2015-12-07,NL,GB,0
1319,2015-12-09,US,NL,0
1314,2015-12-09,US,GB,0
1315,2015-12-09,GB,US,0
1316,2015-12-09,NL,GB,-4000
1317,2015-12-09,GB,NL,4000
1318,2015-12-09,NL,US,0
1323,2015-12-10,GB,NL,-9000
1320,2015-12-10,US,GB,0
1321,2015-12-10,GB,US,0
1324,2015-12-10,NL,US,-4000
1325,2015-12-10,US,NL,4000
1322,2015-12-10,NL,GB,9000
1326,2015-12-11,US,GB,0
1327,2015-12-11,GB,US,0
1328,2015-12-11,NL,GB,-500
1329,2015-12-11,GB,NL,500
1330,2015-12-11,NL,US,-7000
1331,2015-12-11,US,NL,7000
1332,2015-12-14,US,GB,0
1334,2015-12-14,NL,GB,63
1335,2015-12-14,GB,NL,-63
1336,2015-12-14,NL,US,-16000
1337,2015-12-14,US,NL,16000
1333,2015-12-14,GB,US,0
1338,2015-12-16,US,GB,0
1339,2015-12-16,GB,US,0
1340,2015-12-16,NL,GB,3500
1341,2015-12-16,GB,NL,-3500
1342,2015-12-16,NL,US,-4000
1343,2015-12-16,US,NL,4000
1344,2015-12-17,US,GB,34500
1349,2015-12-17,US,NL,-4000
1346,2015-12-17,NL,GB,-72250
1347,2015-12-17,GB,NL,72250
1345,2015-12-17,GB,US,-34500
1348,2015-12-17,NL,US,4000
1350,2015-12-18,US,GB,0
1351,2015-12-18,GB,US,0
1352,2015-12-18,NL,GB,9000
1353,2015-12-18,GB,NL,-9000
1354,2015-12-18,NL,US,14750
1355,2015-12-18,US,NL,-14750
1356,2015-12-21,US,GB,0
1357,2015-12-21,GB,US,0
1358,2015-12-21,NL,GB,5000
1359,2015-12-21,GB,NL,-5000
1361,2015-12-21,US,NL,-10500
1360,2015-12-21,NL,US,10500
1362,2015-12-22,US,GB,0
1363,2015-12-22,GB,US,0
1364,2015-12-22,NL,GB,12500
1365,2015-12-22,GB,NL,-12500
1366,2015-12-22,NL,US,-13000
1367,2015-12-22,US,NL,13000
1368,2015-12-23,US,GB,2500
1369,2015-12-23,GB,US,-2500
1370,2015-12-23,NL,GB,-550268
1372,2015-12-23,NL,US,-17000
1373,2015-12-23,US,NL,17000
1371,2015-12-23,GB,NL,550268
1374,2015-12-24,US,GB,-17472400
1375,2015-12-24,GB,US,17472400
1376,2015-12-24,NL,GB,-27500
1377,2015-12-24,GB,NL,27500
1378,2015-12-24,NL,US,-17472400
1379,2015-12-24,US,NL,17472400
1385,2015-12-29,US,NL,11000
1384,2015-12-29,NL,US,-11000
1383,2015-12-29,GB,NL,-19000
1381,2015-12-29,GB,US,-94
1380,2015-12-29,US,GB,94
1382,2015-12-29,NL,GB,19000
1387,2015-12-30,GB,US,0
1388,2015-12-30,NL,GB,19000
1389,2015-12-30,GB,NL,-19000
1390,2015-12-30,NL,US,-7000
1391,2015-12-30,US,NL,7000
1386,2015-12-30,US,GB,0
1392,2015-12-31,US,GB,-17472400
1393,2015-12-31,GB,US,17472400
1394,2015-12-31,NL,GB,11000
1395,2015-12-31,GB,NL,-11000
1397,2015-12-31,US,NL,17472400
1396,2015-12-31,NL,US,-17472400
1402,2016-01-04,NL,US,-11000
1399,2016-01-04,GB,US,0
1400,2016-01-04,NL,GB,-125
1401,2016-01-04,GB,NL,125
1403,2016-01-04,US,NL,11000
1398,2016-01-04,US,GB,0
1404,2016-01-05,US,GB,0
1405,2016-01-05,GB,US,0
1406,2016-01-05,NL,GB,-3500
1407,2016-01-05,GB,NL,3500
1408,2016-01-05,NL,US,-2000
1409,2016-01-05,US,NL,2000
1410,2016-01-06,US,GB,0
1412,2016-01-06,NL,GB,-7500
1413,2016-01-06,GB,NL,7500
1414,2016-01-06,NL,US,-49000
1415,2016-01-06,US,NL,49000
1411,2016-01-06,GB,US,0
1421,2016-01-07,US,NL,-3500
1417,2016-01-07,GB,US,0
1418,2016-01-07,NL,GB,4000
1416,2016-01-07,US,GB,0
1419,2016-01-07,GB,NL,-4000
1420,2016-01-07,NL,US,3500
1423,2016-01-08,GB,US,0
1424,2016-01-08,NL,GB,3000
1425,2016-01-08,GB,NL,-3000
1426,2016-01-08,NL,US,34000
1427,2016-01-08,US,NL,-34000
1422,2016-01-08,US,GB,0
1433,2016-01-12,US,NL,12000
1432,2016-01-12,NL,US,-12000
1429,2016-01-12,GB,US,0
1430,2016-01-12,NL,GB,2000
1428,2016-01-12,US,GB,0
1431,2016-01-12,GB,NL,-2000
1434,2016-01-13,US,GB,0
1436,2016-01-13,NL,GB,-14000
1437,2016-01-13,GB,NL,14000
1438,2016-01-13,NL,US,18500
1439,2016-01-13,US,NL,-18500
1435,2016-01-13,GB,US,0
1440,2016-01-14,US,GB,0
1441,2016-01-14,GB,US,0
1443,2016-01-14,GB,NL,-1000
1444,2016-01-14,NL,US,-4000
1445,2016-01-14,US,NL,4000
1442,2016-01-14,NL,GB,1000
1449,2016-01-15,GB,NL,0
1446,2016-01-15,US,GB,0
1447,2016-01-15,GB,US,0
1448,2016-01-15,NL,GB,0
1450,2016-01-15,NL,US,-2500
1451,2016-01-15,US,NL,2500
1453,2016-01-19,GB,US,0
1454,2016-01-19,NL,GB,-17000
1455,2016-01-19,GB,NL,17000
1456,2016-01-19,NL,US,0
1452,2016-01-19,US,GB,0
1457,2016-01-19,US,NL,0
1459,2016-01-20,GB,US,0
1463,2016-01-20,US,NL,10000
1460,2016-01-20,NL,GB,0
1461,2016-01-20,GB,NL,0
1462,2016-01-20,NL,US,-10000
1458,2016-01-20,US,GB,0
1467,2016-01-21,GB,NL,-16000
1466,2016-01-21,NL,GB,16000
1469,2016-01-21,US,NL,-18000
1465,2016-01-21,GB,US,0
1464,2016-01-21,US,GB,0
1468,2016-01-21,NL,US,18000
1470,2016-01-22,US,GB,0
1471,2016-01-22,GB,US,0
1472,2016-01-22,NL,GB,10000
1473,2016-01-22,GB,NL,-10000
1474,2016-01-22,NL,US,23500
1475,2016-01-22,US,NL,-23500
1476,2016-01-25,US,GB,0
1477,2016-01-25,GB,US,0
1478,2016-01-25,NL,GB,-8000
1479,2016-01-25,GB,NL,8000
1480,2016-01-25,NL,US,4000
1481,2016-01-25,US,NL,-4000
1482,2016-01-26,US,GB,0
1487,2016-01-26,US,NL,2000
1484,2016-01-26,NL,GB,2750
1485,2016-01-26,GB,NL,-2750
1483,2016-01-26,GB,US,0
1486,2016-01-26,NL,US,-2000
1488,2016-01-27,US,GB,0
1489,2016-01-27,GB,US,0
1490,2016-01-27,NL,GB,-90875
1491,2016-01-27,GB,NL,90875
1492,2016-01-27,NL,US,4000
1493,2016-01-27,US,NL,-4000
1494,2016-01-29,US,GB,0
1495,2016-01-29,GB,US,0
1496,2016-01-29,NL,GB,11000
1497,2016-01-29,GB,NL,-11000
1499,2016-01-29,US,NL,-70315
1498,2016-01-29,NL,US,70315
1500,2016-02-01,US,GB,0
1501,2016-02-01,GB,US,0
1502,2016-02-01,NL,GB,-22500
1503,2016-02-01,GB,NL,22500
1504,2016-02-01,NL,US,19000
1505,2016-02-01,US,NL,-19000
1506,2016-02-02,US,GB,0
1507,2016-02-02,GB,US,0
1508,2016-02-02,NL,GB,-55187
1510,2016-02-02,NL,US,-13000
1511,2016-02-02,US,NL,13000
1509,2016-02-02,GB,NL,55187
1516,2016-02-03,NL,US,-12125
1515,2016-02-03,GB,NL,-13500
1517,2016-02-03,US,NL,12125
1513,2016-02-03,GB,US,0
1512,2016-02-03,US,GB,0
1514,2016-02-03,NL,GB,13500
1518,2016-02-04,US,GB,0
1519,2016-02-04,GB,US,0
1520,2016-02-04,NL,GB,-27812
1521,2016-02-04,GB,NL,27812
1522,2016-02-04,NL,US,-67000
1523,2016-02-04,US,NL,67000
1529,2016-02-05,US,NL,-36364
1528,2016-02-05,NL,US,36364
1526,2016-02-05,NL,GB,-3500
1525,2016-02-05,GB,US,0
1527,2016-02-05,GB,NL,3500
1524,2016-02-05,US,GB,0
1531,2016-02-08,GB,US,0
1532,2016-02-08,NL,GB,37000
1533,2016-02-08,GB,NL,-37000
1534,2016-02-08,NL,US,16000
1535,2016-02-08,US,NL,-16000
1530,2016-02-08,US,GB,0
1538,2016-02-09,NL,GB,-18250
1536,2016-02-09,US,GB,0
1540,2016-02-09,NL,US,-2000
1541,2016-02-09,US,NL,2000
1537,2016-02-09,GB,US,0
1539,2016-02-09,GB,NL,18250
1547,2016-02-10,US,NL,35000
1542,2016-02-10,US,GB,0
1543,2016-02-10,GB,US,0
1544,2016-02-10,NL,GB,-8000
1545,2016-02-10,GB,NL,8000
1546,2016-02-10,NL,US,-35000
1548,2016-02-11,US,GB,0
1549,2016-02-11,GB,US,0
1550,2016-02-11,NL,GB,-20000
1551,2016-02-11,GB,NL,20000
1552,2016-02-11,NL,US,6000
1553,2016-02-11,US,NL,-6000
1558,2016-02-12,NL,US,-32000
1554,2016-02-12,US,GB,0
1555,2016-02-12,GB,US,0
1556,2016-02-12,NL,GB,500
1559,2016-02-12,US,NL,32000
1557,2016-02-12,GB,NL,-500
1560,2016-02-16,US,GB,0
1561,2016-02-16,GB,US,0
1562,2016-02-16,NL,GB,12875
1564,2016-02-16,NL,US,0
1565,2016-02-16,US,NL,0
1563,2016-02-16,GB,NL,-12875
1566,2016-02-17,US,GB,0
1567,2016-02-17,GB,US,0
1568,2016-02-17,NL,GB,3000
1569,2016-02-17,GB,NL,-3000
1570,2016-02-17,NL,US,14000
1571,2016-02-17,US,NL,-14000
1577,2016-02-22,US,NL,-8000
1576,2016-02-22,NL,US,8000
1573,2016-02-22,GB,US,0
1574,2016-02-22,NL,GB,3125
1572,2016-02-22,US,GB,0
1575,2016-02-22,GB,NL,-3125
1579,2016-02-23,GB,US,0
1580,2016-02-23,NL,GB,10000
1581,2016-02-23,GB,NL,-10000
1582,2016-02-23,NL,US,1500
1583,2016-02-23,US,NL,-1500
1578,2016-02-23,US,GB,0
1584,2016-02-25,US,GB,-125
1585,2016-02-25,GB,US,125
1587,2016-02-25,GB,NL,1750
1588,2016-02-25,NL,US,28781
1589,2016-02-25,US,NL,-28781
1586,2016-02-25,NL,GB,-1750
1590,2016-02-26,US,GB,-4000
1591,2016-02-26,GB,US,4000
1592,2016-02-26,NL,GB,-5437
1593,2016-02-26,GB,NL,5437
1594,2016-02-26,NL,US,-14000
1595,2016-02-26,US,NL,14000
1600,2016-02-29,NL,US,39000
1596,2016-02-29,US,GB,0
1597,2016-02-29,GB,US,0
1598,2016-02-29,NL,GB,-15500
1601,2016-02-29,US,NL,-39000
1599,2016-02-29,GB,NL,15500
1602,2016-03-01,US,GB,0
1603,2016-03-01,GB,US,0
1604,2016-03-01,NL,GB,500
1605,2016-03-01,GB,NL,-500
1606,2016-03-01,NL,US,15250
1607,2016-03-01,US,NL,-15250
1611,2016-03-02,GB,NL,-18000
1610,2016-03-02,NL,GB,18000
1612,2016-03-02,NL,US,14000
1613,2016-03-02,US,NL,-14000
1609,2016-03-02,GB,US,0
1608,2016-03-02,US,GB,0
1619,2016-03-03,US,NL,14000
1618,2016-03-03,NL,US,-14000
1614,2016-03-03,US,GB,0
1616,2016-03-03,NL,GB,14500
1617,2016-03-03,GB,NL,-14500
1615,2016-03-03,GB,US,0
1625,2016-03-04,US,NL,-12000
1624,2016-03-04,NL,US,12000
1622,2016-03-04,NL,GB,1000
1621,2016-03-04,GB,US,0
1620,2016-03-04,US,GB,0
1623,2016-03-04,GB,NL,-1000
1626,2016-03-08,US,GB,0
1628,2016-03-08,NL,GB,6625
1629,2016-03-08,GB,NL,-6625
1630,2016-03-08,NL,US,28500
1631,2016-03-08,US,NL,-28500
1627,2016-03-08,GB,US,0
1632,2016-03-09,US,GB,0
1633,2016-03-09,GB,US,0
1635,2016-03-09,GB,NL,-17000
1636,2016-03-09,NL,US,19000
1634,2016-03-09,NL,GB,17000
1637,2016-03-09,US,NL,-19000
1638,2016-03-10,US,GB,0
1639,2016-03-10,GB,US,0
1640,2016-03-10,NL,GB,10000
1641,2016-03-10,GB,NL,-10000
1642,2016-03-10,NL,US,-12500
1643,2016-03-10,US,NL,12500
1644,2016-03-11,US,GB,0
1645,2016-03-11,GB,US,0
1646,2016-03-11,NL,GB,1000
1647,2016-03-11,GB,NL,-1000
1648,2016-03-11,NL,US,5000
1649,2016-03-11,US,NL,-5000
1650,2016-03-14,US,GB,0
1651,2016-03-14,GB,US,0
1652,2016-03-14,NL,GB,12813
1653,2016-03-14,GB,NL,-12813
1654,2016-03-14,NL,US,16000
1655,2016-03-14,US,NL,-16000
1656,2016-03-15,US,GB,0
1657,2016-03-15,GB,US,0
1658,2016-03-15,NL,GB,-16000
1659,2016-03-15,GB,NL,16000
1661,2016-03-15,US,NL,-250
1660,2016-03-15,NL,US,250
1664,2016-03-16,NL,GB,-20000
1665,2016-03-16,GB,NL,20000
1666,2016-03-16,NL,US,63
1667,2016-03-16,US,NL,-63
1662,2016-03-16,US,GB,0
1663,2016-03-16,GB,US,0
1668,2016-03-17,US,GB,0
1669,2016-03-17,GB,US,0
1670,2016-03-17,NL,GB,-9000
1671,2016-03-17,GB,NL,9000
1672,2016-03-17,NL,US,0
1673,2016-03-17,US,NL,0
1674,2016-03-18,US,GB,3500
1676,2016-03-18,NL,GB,3250
1677,2016-03-18,GB,NL,-3250
1678,2016-03-18,NL,US,0
1679,2016-03-18,US,NL,0
1675,2016-03-18,GB,US,-3500
1685,2016-03-21,US,NL,8750
1680,2016-03-21,US,GB,0
1681,2016-03-21,GB,US,0
1682,2016-03-21,NL,GB,500
1683,2016-03-21,GB,NL,-500
1684,2016-03-21,NL,US,-8750
1689,2016-03-22,GB,NL,42000
1686,2016-03-22,US,GB,0
1687,2016-03-22,GB,US,0
1690,2016-03-22,NL,US,-11750
1691,2016-03-22,US,NL,11750
1688,2016-03-22,NL,GB,-42000
1692,2016-03-23,US,GB,0
1693,2016-03-23,GB,US,0
1694,2016-03-23,NL,GB,-6000
1695,2016-03-23,GB,NL,6000
1696,2016-03-23,NL,US,11661
1697,2016-03-23,US,NL,-11661
1698,2016-03-24,US,GB,0
1700,2016-03-24,NL,GB,14000
1701,2016-03-24,GB,NL,-14000
1702,2016-03-24,NL,US,22750
1703,2016-03-24,US,NL,-22750
1699,2016-03-24,GB,US,0
1704,2016-03-29,US,GB,0
1705,2016-03-29,GB,US,0
1706,2016-03-29,NL,GB,11000
1707,2016-03-29,GB,NL,-11000
1708,2016-03-29,NL,US,-15250
1709,2016-03-29,US,NL,15250
1710,2016-03-31,US,GB,0
1715,2016-03-31,US,NL,-375
1712,2016-03-31,NL,GB,-1000
1713,2016-03-31,GB,NL,1000
1711,2016-03-31,GB,US,0
1714,2016-03-31,NL,US,375
1716,2016-04-01,US,GB,0
1717,2016-04-01,GB,US,0
1718,2016-04-01,NL,GB,11500
1719,2016-04-01,GB,NL,-11500
1720,2016-04-01,NL,US,-22250
1721,2016-04-01,US,NL,22250
1722,2016-04-04,US,GB,0
1723,2016-04-04,GB,US,0
1724,2016-04-04,NL,GB,10500
1725,2016-04-04,GB,NL,-10500
1727,2016-04-04,US,NL,23500
1726,2016-04-04,NL,US,-23500
1728,2016-04-05,US,GB,0
1729,2016-04-05,GB,US,0
1730,2016-04-05,NL,GB,4250
1731,2016-04-05,GB,NL,-4250
1732,2016-04-05,NL,US,-13811
1733,2016-04-05,US,NL,13811
1734,2016-04-06,US,GB,0
1735,2016-04-06,GB,US,0
1736,2016-04-06,NL,GB,10065
1738,2016-04-06,NL,US,17500
1739,2016-04-06,US,NL,-17500
1737,2016-04-06,GB,NL,-10065
1740,2016-04-07,US,GB,0
1741,2016-04-07,GB,US,0
1742,2016-04-07,NL,GB,-500
1743,2016-04-07,GB,NL,500
1744,2016-04-07,NL,US,-18625
1745,2016-04-07,US,NL,18625
1751,2016-04-08,US,NL,-7000
1749,2016-04-08,GB,NL,-12000
1750,2016-04-08,NL,US,7000
1747,2016-04-08,GB,US,0
1746,2016-04-08,US,GB,0
1748,2016-04-08,NL,GB,12000
1753,2016-04-11,GB,US,63
1754,2016-04-11,NL,GB,11625
1755,2016-04-11,GB,NL,-11625
1756,2016-04-11,NL,US,50750
1757,2016-04-11,US,NL,-50750
1752,2016-04-11,US,GB,-63
1758,2016-04-12,US,GB,0
1759,2016-04-12,GB,US,0
1760,2016-04-12,NL,GB,65
1761,2016-04-12,GB,NL,-65
1762,2016-04-12,NL,US,34188
1763,2016-04-12,US,NL,-34188
1764,2016-04-13,US,GB,0
1765,2016-04-13,GB,US,0
1766,2016-04-13,NL,GB,-32125
1769,2016-04-13,US,NL,-40875
1768,2016-04-13,NL,US,40875
1767,2016-04-13,GB,NL,32125
1770,2016-04-14,US,GB,0
1775,2016-04-14,US,NL,2750
1774,2016-04-14,NL,US,-2750
1773,2016-04-14,GB,NL,40250
1772,2016-04-14,NL,GB,-40250
1771,2016-04-14,GB,US,0
1781,2016-04-15,US,NL,-1000
1780,2016-04-15,NL,US,1000
1776,2016-04-15,US,GB,0
1777,2016-04-15,GB,US,0
1778,2016-04-15,NL,GB,-15000
1779,2016-04-15,GB,NL,15000
1782,2016-04-18,US,GB,-3500
1783,2016-04-18,GB,US,3500
1784,2016-04-18,NL,GB,1750
1786,2016-04-18,NL,US,1000
1787,2016-04-18,US,NL,-1000
1785,2016-04-18,GB,NL,-1750
1793,2016-04-19,US,NL,-12000
1792,2016-04-19,NL,US,12000
1789,2016-04-19,GB,US,0
1790,2016-04-19,NL,GB,-7000
1788,2016-04-19,US,GB,0
1791,2016-04-19,GB,NL,7000
1794,2016-04-20,US,GB,0
1795,2016-04-20,GB,US,0
1797,2016-04-20,GB,NL,-1000
1798,2016-04-20,NL,US,-12000
1799,2016-04-20,US,NL,12000
1796,2016-04-20,NL,GB,1000
1800,2016-04-21,US,GB,1000
1801,2016-04-21,GB,US,-1000
1803,2016-04-21,GB,NL,-12750
1804,2016-04-21,NL,US,-39000
1805,2016-04-21,US,NL,39000
1802,2016-04-21,NL,GB,12750
1810,2016-04-22,NL,US,0
1809,2016-04-22,GB,NL,-5000
1808,2016-04-22,NL,GB,5000
1807,2016-04-22,GB,US,0
1806,2016-04-22,US,GB,0
1811,2016-04-22,US,NL,0
1813,2016-04-25,GB,US,0
1814,2016-04-25,NL,GB,6500
1815,2016-04-25,GB,NL,-6500
1816,2016-04-25,NL,US,4000
1817,2016-04-25,US,NL,-4000
1812,2016-04-25,US,GB,0
1822,2016-04-26,NL,US,-12000
1823,2016-04-26,US,NL,12000
1821,2016-04-26,GB,NL,0
1820,2016-04-26,NL,GB,0
1819,2016-04-26,GB,US,0
1818,2016-04-26,US,GB,0
1826,2016-04-27,NL,GB,3750
1828,2016-04-27,NL,US,4750
1825,2016-04-27,GB,US,-1000
1824,2016-04-27,US,GB,1000
1827,2016-04-27,GB,NL,-3750
1829,2016-04-27,US,NL,-4750
1830,2016-04-28,US,GB,0
1831,2016-04-28,GB,US,0
1832,2016-04-28,NL,GB,1000
1833,2016-04-28,GB,NL,-1000
1834,2016-04-28,NL,US,-67625
1835,2016-04-28,US,NL,67625
1836,2016-04-29,US,GB,0
1841,2016-04-29,US,NL,29500
1838,2016-04-29,NL,GB,0
1839,2016-04-29,GB,NL,0
1837,2016-04-29,GB,US,0
1840,2016-04-29,NL,US,-29500
1842,2016-05-03,US,GB,0
1843,2016-05-03,GB,US,0
1844,2016-05-03,NL,GB,-1250
1845,2016-05-03,GB,NL,1250
1846,2016-05-03,NL,US,-14000
1847,2016-05-03,US,NL,14000
1848,2016-05-04,US,GB,0
1849,2016-05-04,GB,US,0
1850,2016-05-04,NL,GB,13250
1851,2016-05-04,GB,NL,-13250
1853,2016-05-04,US,NL,11000
1852,2016-05-04,NL,US,-11000
1854,2016-05-05,US,GB,0
1855,2016-05-05,GB,US,0
1856,2016-05-05,NL,GB,1000
1857,2016-05-05,GB,NL,-1000
1858,2016-05-05,NL,US,-14500
1859,2016-05-05,US,NL,14500
1860,2016-05-06,US,GB,0
1861,2016-05-06,GB,US,0
1862,2016-05-06,NL,GB,11000
1864,2016-05-06,NL,US,-1000
1865,2016-05-06,US,NL,1000
1863,2016-05-06,GB,NL,-11000
1866,2016-05-09,US,GB,7000
1867,2016-05-09,GB,US,-7000
1868,2016-05-09,NL,GB,16000
1869,2016-05-09,GB,NL,-16000
1870,2016-05-09,NL,US,9000
1871,2016-05-09,US,NL,-9000
1877,2016-05-10,US,NL,22657
1876,2016-05-10,NL,US,-22657
1873,2016-05-10,GB,US,0
1874,2016-05-10,NL,GB,375
1872,2016-05-10,US,GB,0
1875,2016-05-10,GB,NL,-375
1879,2016-05-11,GB,US,-72
1880,2016-05-11,NL,GB,13750
1881,2016-05-11,GB,NL,-13750
1882,2016-05-11,NL,US,1000
1883,2016-05-11,US,NL,-1000
1878,2016-05-11,US,GB,72
1884,2016-05-12,US,GB,0
1885,2016-05-12,GB,US,0
1887,2016-05-12,GB,NL,-10189
1888,2016-05-12,NL,US,-5500
1889,2016-05-12,US,NL,5500
1886,2016-05-12,NL,GB,10189
1894,2016-05-16,NL,US,24500
1891,2016-05-16,GB,US,-5000
1892,2016-05-16,NL,GB,23000
1893,2016-05-16,GB,NL,-23000
1895,2016-05-16,US,NL,-24500
1890,2016-05-16,US,GB,5000
1896,2016-05-18,US,GB,0
1897,2016-05-18,GB,US,0
1898,2016-05-18,NL,GB,14500
1899,2016-05-18,GB,NL,-14500
1900,2016-05-18,NL,US,7000
1901,2016-05-18,US,NL,-7000
1902,2016-05-20,US,GB,0
1904,2016-05-20,NL,GB,11000
1905,2016-05-20,GB,NL,-11000
1906,2016-05-20,NL,US,2000
1907,2016-05-20,US,NL,-2000
1903,2016-05-20,GB,US,0
1913,2016-05-23,US,NL,-14000
1909,2016-05-23,GB,US,-187
1910,2016-05-23,NL,GB,8000
1908,2016-05-23,US,GB,187
1911,2016-05-23,GB,NL,-8000
1912,2016-05-23,NL,US,14000
1915,2016-05-24,GB,US,-18000
1916,2016-05-24,NL,GB,13000
1917,2016-05-24,GB,NL,-13000
1918,2016-05-24,NL,US,-13246
1919,2016-05-24,US,NL,13246
1914,2016-05-24,US,GB,18000
1925,2016-05-26,US,NL,8000
1924,2016-05-26,NL,US,-8000
1923,2016-05-26,GB,NL,23500
1921,2016-05-26,GB,US,-500
1920,2016-05-26,US,GB,500
1922,2016-05-26,NL,GB,-23500
1926,2016-05-27,US,GB,0
1928,2016-05-27,NL,GB,40500
1929,2016-05-27,GB,NL,-40500
1930,2016-05-27,NL,US,-2000
1931,2016-05-27,US,NL,2000
1927,2016-05-27,GB,US,0
1932,2016-05-31,US,GB,0
1933,2016-05-31,GB,US,0
1934,2016-05-31,NL,GB,38500
1935,2016-05-31,GB,NL,-38500
1937,2016-05-31,US,NL,9000
1936,2016-05-31,NL,US,-9000
1939,2016-06-01,GB,US,0
1940,2016-06-01,NL,GB,7000
1941,2016-06-01,GB,NL,-7000
